payment_id,client_number,payment_ordered_on,payment_currency,payment_amount,gbp_payment_amount
PI1349174,56075,2019-10-27T00:00:00,CNY,262243.83,28575.41
PI1268688,56075,2019-11-20T00:00:00,CNY,195248.89,21364.85
PI1390505,56075,2020-01-29T00:00:00,CNY,132182.1,14546.85
PI1605285,56075,2020-03-17T00:00:00,CNY,225061.5,25616.78
PI932922,56259,2019-03-05T00:00:00,CNY,416.0,46.87
PI1425246,56302,2019-12-10T00:00:00,CNY,350275.49,39020.52
PI1317976,56302,2019-12-28T00:00:00,CNY,6742.96,742.13
PI1453472,56302,2020-01-06T00:00:00,CNY,53289.16,5830.71
PI1416664,56302,2020-02-01T00:00:00,CNY,852436.64,95238.69
PI1557544,56302,2020-02-25T00:00:00,CNY,417074.68,47298.84
PI1547732,56302,2020-04-07T00:00:00,CNY,229367.81,27547.65
PI1631039,56302,2020-04-11T00:00:00,CNY,25337.6,2926.8
PI1572004,56302,2020-04-15T00:00:00,CNY,449859.17,51419.4
PI1631072,56302,2020-05-31T00:00:00,CNY,152257.3,17674.22
PI1663700,56302,2020-06-25T00:00:00,CNY,377728.17,41853.0
PI1688834,56302,2020-07-14T00:00:00,CNY,566809.38,64812.49
PI1714846,56302,2020-08-06T00:00:00,CNY,133278.19,15124.68
PI1983371,56302,2020-11-14T00:00:00,CNY,21083.34,2435.93
PI1950865,56302,2020-12-15T00:00:00,CNY,47328.18,5425.15
PI2000894,56302,2021-01-09T00:00:00,CNY,457523.55,51718.3
PI850474,57122,2018-12-06T00:00:00,CNY,562497.01,64448.63
PI1703563,57129,2020-08-14T00:00:00,CNY,455115.52,52073.22
PI1938785,57129,2020-12-20T00:00:00,CNY,341762.26,39371.95
PI1083461,58641,2019-05-31T00:00:00,CNY,34389.35,3941.4
PI1048694,58641,2019-07-12T00:00:00,CNY,34966.01,3992.16
PI1079270,58641,2019-07-15T00:00:00,CNY,512.5,58.56
PI1168664,58641,2019-07-19T00:00:00,CNY,97749.53,11407.24
PI1129030,58641,2019-08-17T00:00:00,CNY,2600.78,302.67
PI1208430,58641,2019-10-22T00:00:00,CNY,34954.61,3981.22
PI1263390,58641,2019-11-04T00:00:00,CNY,63290.2,6961.37
PI1383148,58641,2019-11-06T00:00:00,CNY,112687.55,12430.88
PI1328422,58641,2019-11-16T00:00:00,CNY,19043.96,2095.58
PI1420996,58641,2019-12-10T00:00:00,CNY,34406.46,3840.76
PI1312687,58641,2019-12-18T00:00:00,CNY,247042.9,27387.47
PI1391454,58641,2019-12-24T00:00:00,CNY,61353.24,6768.05
PI1317371,58641,2020-01-02T00:00:00,CNY,12051.7,1332.5
PI1394195,58641,2020-01-05T00:00:00,CNY,102905.48,11324.91
PI1465717,58641,2020-01-10T00:00:00,CNY,13080.02,1443.25
PI1481999,58641,2020-01-27T00:00:00,CNY,100600.79,11096.73
PI1513488,58641,2020-03-05T00:00:00,CNY,112480.25,12923.0
PI1487981,58641,2020-03-29T00:00:00,CNY,50204.94,5549.02
PI1571363,58641,2020-04-06T00:00:00,CNY,279155.03,31907.73
PI1555991,58641,2020-04-08T00:00:00,CNY,494038.65,56027.03
PI1633129,58641,2020-04-12T00:00:00,CNY,10214.45,1178.13
PI1562251,58641,2020-04-16T00:00:00,CNY,93939.39,10639.0
PI1510362,58641,2020-04-19T00:00:00,CNY,12256.39,1372.73
PI1576155,58641,2020-04-23T00:00:00,CNY,154298.91,17464.75
PI1669125,58641,2020-05-02T00:00:00,CNY,24574.32,2736.49
PI1616963,58641,2020-05-21T00:00:00,CNY,57313.11,6502.52
PI1618337,58641,2020-06-01T00:00:00,CNY,143182.85,16323.38
PI1635775,58641,2020-06-01T00:00:00,CNY,147218.35,16903.31
PI1701777,58641,2020-06-19T00:00:00,CNY,302047.3,34295.41
PI1672420,58641,2020-06-22T00:00:00,CNY,106737.1,12010.69
PI1710680,58641,2020-07-11T00:00:00,CNY,14589.88,1656.58
PI1713823,58641,2020-07-14T00:00:00,CNY,60375.3,6837.17
PI1812816,58641,2020-07-24T00:00:00,CNY,30525.4,3322.87
PI1771791,58641,2020-07-25T00:00:00,CNY,30012.1,3298.57
PI1798668,58641,2020-07-28T00:00:00,CNY,2016.24,221.83
PI1859910,58641,2020-08-06T00:00:00,CNY,3164.17,361.37
PI1830734,58641,2020-08-31T00:00:00,CNY,46880.61,5329.06
PI1905647,58641,2020-09-08T00:00:00,CNY,40286.8,4622.18
PI1910952,58641,2020-09-20T00:00:00,CNY,18995.17,2171.26
PI1926662,58641,2020-09-21T00:00:00,CNY,26933.18,3098.35
PI1909106,58641,2020-09-26T00:00:00,CNY,11341.96,1294.13
PI1853813,58641,2020-09-28T00:00:00,CNY,116420.07,13397.63
PI1928751,58641,2020-10-07T00:00:00,CNY,242167.89,27621.01
PI1915469,58641,2020-10-09T00:00:00,CNY,28526.44,3300.91
PI1898020,58641,2020-10-14T00:00:00,CNY,86120.09,9948.34
PI1936489,58641,2020-10-22T00:00:00,CNY,7247.06,834.39
PI1977691,58641,2020-12-14T00:00:00,CNY,113918.73,12989.1
PI1964394,58641,2020-12-17T00:00:00,CNY,73264.86,8340.55
PI1951869,58641,2021-01-01T00:00:00,CNY,39762.28,4535.03
PI1977894,58641,2021-01-02T00:00:00,CNY,17627.01,2019.27
PI1962461,58641,2021-01-08T00:00:00,CNY,4145.78,471.65
PI1962686,58641,2021-01-09T00:00:00,CNY,21088.27,2399.12
PI1965717,58641,2021-01-09T00:00:00,CNY,4822.26,545.81
PI2006477,58641,2021-01-31T00:00:00,CNY,114402.79,12814.53
PI926337,58853,2019-02-11T00:00:00,CNY,18387.58,2103.19
PI919309,58853,2019-02-28T00:00:00,CNY,123147.03,13929.78
PI926353,58853,2019-03-19T00:00:00,CNY,33633.49,3847.03
PI966469,58853,2019-03-20T00:00:00,CNY,79218.32,9036.65
PI919304,58853,2019-03-29T00:00:00,CNY,31066.12,3514.04
PI1040568,58853,2019-04-20T00:00:00,CNY,211339.51,24306.13
PI1040547,58853,2019-04-21T00:00:00,CNY,168678.11,19399.65
PI1076109,58853,2019-05-10T00:00:00,CNY,416259.95,47525.19
PI1060557,58853,2019-06-17T00:00:00,CNY,839457.2,95318.29
PI1178843,58853,2019-07-17T00:00:00,CNY,72489.19,8278.83
PI1295226,58853,2019-09-13T00:00:00,CNY,85893.01,9454.9
PI1354297,58853,2019-11-24T00:00:00,CNY,1994.0,215.68
PI1310828,58853,2019-12-03T00:00:00,CNY,8943.33,991.47
PI1440096,58853,2020-02-29T00:00:00,CNY,66057.92,7256.49
PI856000,59194,2018-12-15T00:00:00,CNY,142847.96,16461.11
PI906557,59194,2019-01-02T00:00:00,CNY,2293.33,261.4
PI865102,59194,2019-01-05T00:00:00,CNY,41138.6,4699.35
PI883106,59194,2019-01-10T00:00:00,CNY,46114.57,5218.62
PI873256,59194,2019-01-16T00:00:00,CNY,24652.65,2773.49
PI856003,59194,2019-01-17T00:00:00,CNY,27720.93,3194.42
PI865103,59194,2019-01-19T00:00:00,CNY,49242.84,5625.11
PI873257,59194,2019-01-21T00:00:00,CNY,724.06,81.46
PI856001,59194,2019-02-16T00:00:00,CNY,4989.9,575.01
PI897823,59194,2019-02-21T00:00:00,CNY,2322.6,266.71
PI936325,59194,2019-02-26T00:00:00,CNY,16913.1,1896.58
PI916917,59194,2019-03-01T00:00:00,CNY,19964.77,2247.08
PI873258,59194,2019-03-05T00:00:00,CNY,44513.12,5007.85
PI936324,59194,2019-03-18T00:00:00,CNY,3539.32,396.89
PI986596,59194,2019-03-22T00:00:00,CNY,94930.24,10905.58
PI897822,59194,2019-03-27T00:00:00,CNY,18178.42,2087.46
PI916918,59194,2019-03-28T00:00:00,CNY,46477.28,5231.13
PI936323,59194,2019-03-30T00:00:00,CNY,26970.89,3024.43
PI946637,59194,2019-04-04T00:00:00,CNY,17463.97,1965.49
PI946636,59194,2019-04-06T00:00:00,CNY,32795.64,3690.99
PI967109,59194,2019-04-15T00:00:00,CNY,1308.43,149.26
PI967108,59194,2019-04-24T00:00:00,CNY,91117.59,10394.03
PI955521,59194,2019-05-01T00:00:00,CNY,40742.83,4657.61
PI1004175,59194,2019-05-03T00:00:00,CNY,3918.97,441.95
PI977280,59194,2019-05-08T00:00:00,CNY,8869.6,1009.5
PI986595,59194,2019-05-09T00:00:00,CNY,56477.8,6488.17
PI994290,59194,2019-05-10T00:00:00,CNY,129696.52,14896.34
PI977278,59194,2019-05-12T00:00:00,CNY,33765.84,3843.1
PI1074003,59194,2019-05-20T00:00:00,CNY,17876.22,2053.4
PI977279,59194,2019-05-29T00:00:00,CNY,4448.65,506.33
PI1015678,59194,2019-06-02T00:00:00,CNY,6727.96,757.02
PI1121026,59194,2019-06-03T00:00:00,CNY,12229.33,1420.94
PI1077231,59194,2019-06-07T00:00:00,CNY,7351.32,839.31
PI1015677,59194,2019-06-09T00:00:00,CNY,100678.12,11328.12
PI1015679,59194,2019-06-14T00:00:00,CNY,1059.18,119.18
PI1074002,59194,2019-06-20T00:00:00,CNY,9877.23,1134.58
PI1037462,59194,2019-06-26T00:00:00,CNY,45196.77,5157.69
PI1037463,59194,2019-06-27T00:00:00,CNY,15978.77,1823.44
PI1086336,59194,2019-06-28T00:00:00,CNY,2897.84,331.45
PI1152679,59194,2019-06-29T00:00:00,CNY,104849.64,12259.56
PI1174783,59194,2019-07-07T00:00:00,CNY,65289.85,7467.82
PI1045449,59194,2019-07-15T00:00:00,CNY,1271.6,145.82
PI1086335,59194,2019-07-18T00:00:00,CNY,13911.88,1591.19
PI1055050,59194,2019-07-21T00:00:00,CNY,1085.44,123.36
PI1074001,59194,2019-07-31T00:00:00,CNY,65295.36,7500.33
PI1217302,59194,2019-08-01T00:00:00,CNY,95330.12,10749.04
PI1120234,59194,2019-08-07T00:00:00,CNY,60892.87,7088.92
PI1086338,59194,2019-08-09T00:00:00,CNY,111151.82,12713.18
PI1132964,59194,2019-08-09T00:00:00,CNY,56506.79,6628.99
PI1174778,59194,2019-08-18T00:00:00,CNY,56351.08,6445.4
PI1206496,59194,2019-08-22T00:00:00,CNY,3443.24,392.17
PI1164789,59194,2019-08-22T00:00:00,CNY,15884.26,1856.35
PI1167706,59194,2019-08-25T00:00:00,CNY,112539.54,13134.78
PI1120235,59194,2019-09-01T00:00:00,CNY,1044.81,121.63
PI1132963,59194,2019-09-06T00:00:00,CNY,41613.4,4881.8
PI1206495,59194,2019-09-08T00:00:00,CNY,15516.87,1767.32
PI1281697,59194,2019-09-21T00:00:00,CNY,87088.1,9597.03
PI1242143,59194,2019-09-23T00:00:00,CNY,2148.72,246.17
PI1321739,59194,2019-10-04T00:00:00,CNY,11004.27,1207.5
PI1281699,59194,2019-10-04T00:00:00,CNY,637.68,70.27
PI1242144,59194,2019-10-09T00:00:00,CNY,16674.92,1910.39
PI1188409,59194,2019-10-19T00:00:00,CNY,45765.08,5271.24
PI1348260,59194,2019-10-22T00:00:00,CNY,5669.8,623.15
PI1217303,59194,2019-10-29T00:00:00,CNY,12150.34,1370.02
PI1299795,59194,2019-11-01T00:00:00,CNY,54589.96,6050.75
PI1232543,59194,2019-11-01T00:00:00,CNY,84823.16,9670.98
PI1254470,59194,2019-11-09T00:00:00,CNY,1221.62,135.71
PI1383698,59194,2019-11-13T00:00:00,CNY,1024.42,112.15
PI1254471,59194,2019-11-19T00:00:00,CNY,2400.05,266.61
PI1254472,59194,2019-11-24T00:00:00,CNY,33378.35,3707.92
PI1431744,59194,2019-11-30T00:00:00,CNY,11001.88,1230.53
PI1281698,59194,2019-12-01T00:00:00,CNY,2062.63,227.3
PI1371267,59194,2019-12-01T00:00:00,CNY,18779.64,2011.86
PI1371266,59194,2019-12-03T00:00:00,CNY,11091.86,1188.27
PI1295191,59194,2019-12-04T00:00:00,CNY,9258.32,1015.63
PI1406240,59194,2019-12-11T00:00:00,CNY,33336.25,3630.66
PI1309719,59194,2019-12-14T00:00:00,CNY,116375.99,12890.74
PI1360162,59194,2019-12-21T00:00:00,CNY,112787.39,12231.7
PI1321738,59194,2019-12-29T00:00:00,CNY,160709.86,17634.72
PI1328856,59194,2019-12-31T00:00:00,CNY,41689.66,4587.49
PI1328855,59194,2019-12-31T00:00:00,CNY,2841.24,312.65
PI1348259,59194,2020-01-01T00:00:00,CNY,21470.74,2359.79
PI1441114,59194,2020-01-04T00:00:00,CNY,50560.13,5527.93
PI1490182,59194,2020-01-11T00:00:00,CNY,88818.67,9746.07
PI1431745,59194,2020-01-23T00:00:00,CNY,31909.76,3569.03
PI1383699,59194,2020-01-25T00:00:00,CNY,19452.43,2129.49
PI1533262,59194,2020-02-02T00:00:00,CNY,11215.51,1288.56
PI1533261,59194,2020-02-09T00:00:00,CNY,31482.98,3617.12
PI1469470,59194,2020-02-10T00:00:00,CNY,70838.33,7843.9
PI1435063,59194,2020-02-13T00:00:00,CNY,20452.8,2267.42
PI1490181,59194,2020-03-05T00:00:00,CNY,355.85,39.05
PI1582086,59194,2020-03-07T00:00:00,CNY,10838.31,1224.77
PI1584477,59194,2020-03-25T00:00:00,CNY,2747.86,315.56
PI1547228,59194,2020-03-28T00:00:00,CNY,4502.8,540.8
PI1560927,59194,2020-03-29T00:00:00,CNY,16383.53,1855.5
PI1630055,59194,2020-03-31T00:00:00,CNY,21260.73,2467.97
PI1582085,59194,2020-04-03T00:00:00,CNY,5957.07,673.17
PI1638898,59194,2020-04-13T00:00:00,CNY,3830.99,440.56
PI1513241,59194,2020-04-19T00:00:00,CNY,11020.59,1240.61
PI1560928,59194,2020-04-20T00:00:00,CNY,5595.45,633.71
PI1565679,59194,2020-04-24T00:00:00,CNY,4769.14,541.05
PI1533263,59194,2020-04-29T00:00:00,CNY,1338.52,153.78
PI1547227,59194,2020-05-02T00:00:00,CNY,26505.66,3183.4
PI1680862,59194,2020-05-03T00:00:00,CNY,15505.26,1739.55
PI1706714,59194,2020-05-14T00:00:00,CNY,2668.85,305.36
PI1619845,59194,2020-05-17T00:00:00,CNY,42017.06,4767.08
PI1638899,59194,2020-06-04T00:00:00,CNY,40333.47,4638.29
PI1744342,59194,2020-06-09T00:00:00,CNY,16185.46,1815.63
PI1669347,59194,2020-06-12T00:00:00,CNY,57930.08,6450.85
PI1630056,59194,2020-06-19T00:00:00,CNY,28743.59,3336.59
PI1738903,59194,2020-06-21T00:00:00,CNY,2153.08,245.46
PI1638900,59194,2020-06-25T00:00:00,CNY,13642.32,1568.85
PI1689912,59194,2020-06-26T00:00:00,CNY,13.46,1.54
PI1720465,59194,2020-06-30T00:00:00,CNY,1029.4,116.57
PI1750343,59194,2020-07-11T00:00:00,CNY,1329.31,148.16
PI1706724,59194,2020-07-14T00:00:00,CNY,35807.84,4097.05
PI1689881,59194,2020-07-15T00:00:00,CNY,19355.66,2213.24
PI1731681,59194,2020-07-21T00:00:00,CNY,83595.43,9512.31
PI1689882,59194,2020-07-24T00:00:00,CNY,21710.8,2482.54
PI1680863,59194,2020-07-25T00:00:00,CNY,15014.16,1684.45
PI1689916,59194,2020-07-27T00:00:00,CNY,98.27,11.24
PI1720466,59194,2020-08-09T00:00:00,CNY,875.03,99.09
PI1738902,59194,2020-08-10T00:00:00,CNY,14291.03,1629.25
PI1787006,59194,2020-08-13T00:00:00,CNY,13922.04,1527.97
PI1787004,59194,2020-08-13T00:00:00,CNY,36077.89,3959.62
PI1820994,59194,2020-08-15T00:00:00,CNY,35721.76,3951.31
PI1796493,59194,2020-09-06T00:00:00,CNY,389.56,43.07
PI1904809,59194,2020-09-17T00:00:00,CNY,3945.65,452.69
PI1787005,59194,2020-09-26T00:00:00,CNY,9894.0,1085.89
PI1938787,59194,2020-09-27T00:00:00,CNY,14682.42,1688.1
PI1796492,59194,2020-09-28T00:00:00,CNY,42678.26,4718.61
PI1883656,59194,2020-10-19T00:00:00,CNY,2169.9,247.43
PI1981958,59194,2020-10-30T00:00:00,CNY,12141.99,1402.86
PI1938786,59194,2020-11-09T00:00:00,CNY,62258.57,7158.15
PI1915520,59194,2020-11-18T00:00:00,CNY,16418.15,1899.81
PI1970566,59194,2020-11-20T00:00:00,CNY,38354.83,4356.59
PI1883655,59194,2020-11-23T00:00:00,CNY,24255.32,2765.79
PI1952418,59194,2020-11-26T00:00:00,CNY,505.29,57.7
PI1927076,59194,2020-12-07T00:00:00,CNY,1106.94,127.34
PI1993670,59194,2020-12-19T00:00:00,CNY,25237.61,2892.15
PI1960278,59194,2021-01-07T00:00:00,CNY,25754.77,2933.27
PI898250,59905,2019-02-18T00:00:00,CNY,113401.56,13022.13
PI978532,59905,2019-03-06T00:00:00,CNY,25685.39,2930.7
PI1049681,59905,2019-04-24T00:00:00,CNY,1334.2,151.63
PI1092794,59905,2019-06-05T00:00:00,CNY,72411.29,8358.42
PI1050078,59905,2019-06-25T00:00:00,CNY,5573.29,633.42
PI1185096,59905,2019-07-31T00:00:00,CNY,38385.66,4403.76
PI1267936,59905,2019-08-30T00:00:00,CNY,72575.92,7899.11
PI1353079,59905,2019-11-08T00:00:00,CNY,82744.8,8926.14
PI874070,60465,2019-03-07T00:00:00,CNY,143744.91,16171.68
PI874069,60465,2019-03-08T00:00:00,CNY,3105.07,349.33
PI1045806,60465,2019-07-03T00:00:00,CNY,30892.99,3542.62
PI1067134,60465,2019-07-25T00:00:00,CNY,26189.37,3021.33
PI1167060,60465,2019-08-15T00:00:00,CNY,12981.99,1515.16
PI1298197,60465,2019-10-20T00:00:00,CNY,3597.94,398.8
PI1339725,60465,2019-10-24T00:00:00,CNY,12268.38,1358.37
PI1326154,60465,2019-11-03T00:00:00,CNY,43240.84,4758.18
PI1288174,60465,2019-12-10T00:00:00,CNY,32989.23,3631.36
PI1378199,60465,2019-12-14T00:00:00,CNY,7123.34,777.07
PI1351088,60465,2019-12-19T00:00:00,CNY,10021.47,1091.99
PI1325588,60465,2019-12-25T00:00:00,CNY,62490.21,6876.36
PI1403912,60465,2020-01-09T00:00:00,CNY,68044.9,7410.79
PI1427146,60465,2020-01-19T00:00:00,CNY,64161.69,7176.33
PI1423901,60465,2020-01-20T00:00:00,CNY,117016.66,13035.6
PI1650294,60465,2020-06-08T00:00:00,CNY,2369.47,266.17
PI1671133,60465,2020-06-23T00:00:00,CNY,5902.49,655.36
PI1783996,60465,2020-06-23T00:00:00,CNY,451.76,49.58
PI1668509,60465,2020-07-19T00:00:00,CNY,13508.15,1504.21
PI1814196,60465,2020-10-15T00:00:00,CNY,73711.29,8100.42
PI1917363,60465,2020-11-30T00:00:00,CNY,4027.83,461.37
PI2005283,60465,2021-01-25T00:00:00,CNY,5233.4,589.2
PI2005279,60465,2021-02-08T00:00:00,CNY,3867.4,435.41
PI1397032,60941,2019-11-21T00:00:00,CNY,1680207.74,183400.9
PI1397039,60941,2020-02-02T00:00:00,CNY,899457.74,98179.15
PI1933352,60941,2020-10-09T00:00:00,CNY,2090740.23,240716.16
PI1984993,60941,2020-10-31T00:00:00,CNY,957758.43,109286.57
PI1925193,60941,2020-11-04T00:00:00,CNY,1183853.39,136188.26
PI1981133,60941,2020-12-01T00:00:00,CNY,4632678.47,535251.33
PI1992695,60941,2020-12-02T00:00:00,CNY,2337190.09,267835.01
PI1995155,60941,2020-12-20T00:00:00,CNY,3479611.07,394461.3
PI2007934,60941,2021-01-08T00:00:00,CNY,765788.57,86215.45
PI1985000,60941,2021-01-14T00:00:00,CNY,7761071.84,885589.62
PI1985167,60941,2021-01-17T00:00:00,CNY,2598823.38,296542.93
PI1121461,62332,2019-06-08T00:00:00,CNY,867510.63,100797.11
